Unhashed Ubermedia Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening Census	Common Evening Micro	Common Evening Municipality	Common Evening Admin	Common Evening Province	Common Evening Postal1	Common Evening Postal2	Common Evening Custom1	Common Evening Custom2
0378eb95-0503-4ea5-a0a7-69b55541158c	25.030002	55.265648	ARE					Dubai Sector VI				
03794739-f501-4afe-94cd-dc9c92d70101	25.259059	55.287562	ARE					Dubai Sector III				
037a2b7d-f8c2-41d2-8845-9349c705d533	21.624946	39.186975	SAU				Jiddah					
0384314a-a0b8-4ed4-bcd8-d274e3b1f197	13.062394	80.199159	IND				Aminjikarai					
03878281-097c-41b3-bf73-c8f817a8f63c	21.478380	39.194603	SAU				Jiddah					
0391ddbf-a19b-49df-b451-d3288166b540	24.349840	54.480475	ARE					Abu Dhabi				
0393e962-a40a-49b9-8e26-7634420f4dfe	33.032938	-96.794830	USA	480850316551	Plano CCD	Dallas-Ft. Worth, TX	Collin County	TX	75093			
0397afe5-7194-42d0-a6e9-6e4a3ef296ec	24.922701	46.825816	SAU				Al Riyad					
039e3abe-5705-4ba6-9ed1-c84440db1ccf	22.629866	73.462031	IND				Kalol					
03a08fa9-e72e-4874-997a-f8fac4278a6d	25.140742	55.238861	ARE					Dubai Sector III				
03a622f3-5d46-4c64-97aa-aa6e0ea7955d	52.438268	4.870257	NLD		04310000	Oostzaan				1511		
03ac5645-bbaa-460a-9b08-7ac651a41ad7	44.470312	26.111239	ROU				Municipiul Bucuresti		02	023823		
03b04283-61ff-485f-b33c-8092d8d6dd16	24.254464	54.632304	ARE					Abu Dhabi				
03bec9f5-0393-4a51-8d99-3fce1aca36ab	43.892240	5.149562	FRA		840250000	Cabrieres d Avignon				84220		
03cbac50-f4a5-4c4a-88d4-d37fa37691bb	24.347553	54.509354	ARE					Abu Dhabi				
03d39929-bab2-4287-81fe-1ee54f416045	38.663555	-90.425642	USA	291892153012	Creve Coeur township	St. Louis, MO	St. Louis County	MO	63141			
03d507d7-bce6-4403-a900-fb5a6ab59888	52.027122	4.282978	NLD		17830610	Westland				2291		
03d55e91-b084-4dae-a59f-29e2953121ac	25.252859	55.302952	ARE					Dubai Sector III				
03d585ea-b98c-458e-b41f-71df9b2d29e1	25.249686	55.359188	ARE					Dubai Sector II				
03d5ea98-48e8-4530-bd39-5f56a8d9f88a	25.245838	55.310547	ARE					Dubai Sector III				
03db2f5d-30ef-4dab-a01c-f473c76801a7	10.915547	79.232256	IND				Papanasam					
03df69d9-20ab-483f-8abd-b436e6e79a3b	25.140344	55.312898	ARE					Dubai Sector VI				
03e057f6-cbcb-4260-ad59-a0a150a582ef	24.386788	54.533754	ARE					Abu Dhabi				
03e09b86-8941-43b7-ae77-2bac33dd0350	40.612713	-74.163774	USA	360850291043	Staten Island borough	New York, NY	Richmond County	NY	10314			
03e63dad-9f6e-4ae7-a642-0f7c3bbc75bb	24.973516	55.201972	ARE					Dubai Sector V				
03ea50e6-a1f2-49d4-9ba8-5aa936996c18	51.235879	6.839771	DEU			Dusseldorf Stadt				40625		
03eb7fe8-097a-4216-8faa-95171fb8a7f8	25.879553	-80.338642	USA	120860134001	Hialeah CCD	Miami-Fort Lauderdale, FL	Miami-Dade County	FL	33016			
03fda995-257e-4439-89b2-c28b93a00230	22.331311	73.154802	IND				Vadodara					
03ff4914-7679-4a5a-adfb-13a7db59e524	21.496153	39.177044	SAU				Jiddah					
04001482-75b5-47b2-bd33-42163c569771	38.075596	-122.178499	USA	060952521062	Vallejo CCD	San Francisco-Oakland-San Jose, CA	Solano County	CA	94510			
0405cc23-44ae-482c-9c38-184944332437	-27.807165	152.979086	AUS	31104156713		Logan C	Flagstone (East) - Riverbend	Queensland		4280		
04067881-72ee-4e8f-b541-147209a1e4c3	25.136535	55.255641	ARE					Dubai Sector III				
040b1fb0-e110-4427-8fb8-804e7d499a28	25.277413	55.377344	ARE					Dubai Sector II				
040db727-b592-4ea9-b9ed-60a0306e6a7e	21.570471	39.201857	SAU				Jiddah					
040e11a9-0fd2-4039-9b2c-ad9bb3ed7b75	25.196777	55.237458	ARE					Dubai Sector III				
04104018-41de-4287-ba7b-c4e729abe718	25.154200	56.350051	ARE					Fujairah				
041659ed-aae6-4a92-b9d2-a6fa60781d24	29.716250	77.763266	IND				Deoband					
041aad45-3d4c-4a80-84b4-f682dde2df26	45.605141	-73.640942	CAN	24662799	Montréal	Montréal	Montreal	Quebec	H1H			
041d48fb-9109-476e-8922-19c4059f3a26	25.263536	55.318517	ARE					Dubai Sector I				
0421c0c8-0bf1-4b3e-bad5-2e2811349ea2	25.380509	55.469939	ARE					Ajman				
0423a1d0-a3db-41ac-bfcc-d264eac48026	25.266933	55.319553	ARE					Dubai Sector I				
042911eb-87d5-4e6d-885f-ca9e7bb8e524	25.116880	55.205693	ARE					Dubai Sector III				
042ac84b-1b71-48dd-aeff-f94837fe5c0d	25.387872	55.486150	ARE					Ajman				
042bb5e6-5fdc-4db8-ac13-4d75deb6d9dd	24.167337	47.326594	SAU				Al Kharj					
042d3bb8-27e5-4b4e-a142-ede6747ada77	28.650192	77.229025	IND				Kotwali					
04320aab-5736-45ec-8f31-5ba3a516c472	45.516634	-122.663446	USA	410510011011	Portland East CCD	Portland, OR	Multnomah County	OR	97214			
0435cd13-5907-4d5d-a6b1-0cd956c9f7e5	25.093670	55.176077	ARE					Dubai Sector III				
04363358-f286-499e-85f0-7b922bd7e0a5	25.088273	55.364302	ARE					Dubai Sector VI				
0437671b-ee35-43f3-a7ae-15b4257818ea	21.754947	39.185049	SAU				Jiddah					
043c8ded-c09b-400e-be4c-511b9daf194d	35.804896	51.399757	IRN				Shemiranat	Tehran				
0440f47d-bd3b-4723-a390-5b08d36203e5	43.445036	6.644901	FRA		831070104	Roquebrune sur Argens				83520		
04422e35-1662-4c42-b382-25dd51de1772	50.116622	8.634702	DEU			Frankfurt am Main Stadt				60486		
0444df8e-3dd0-4041-a81e-94a57f75d03a	25.304611	55.380326	ARE					Sharjah				
044724cb-499c-44a0-98b7-2e429e8e2091	18.926796	72.817047	IND									
044b313b-d072-42ec-af30-383a23827392	24.503200	54.375117	ARE					Abu Dhabi				
044cf207-7fe7-47b2-9fe0-e0962c96737f	25.279427	51.560318	QAT				Al Khulaifat Ras Bu Abboud					
04565af2-35ba-4a17-8e1b-b73c545da21f	25.267547	55.432568	ARE					Dubai Sector II				
045c0cb1-474c-4aa4-b2fd-6cf01d9db3ee	10.812988	79.837303	IND				Nagapattinam					
045f6c78-34a9-43a9-9cd4-417eb1fc2723	25.292513	51.532043	QAT									
04656e6c-90d8-4784-948d-d8177cdc438d	30.601738	74.254993	IND				Jalalabad					
046915f3-5910-43d7-b055-0524a1b10cfb	26.363806	43.971369	SAU				Buraydah					
04697958-e3e9-4184-9637-8ac05cf7d24f	24.792792	46.621410	SAU				Ad Diriyah					
0473e8b0-11d6-4261-96bf-4b64d902270c	24.684512	46.576904	SAU				Al Riyad					
04741251-5e70-4b94-89eb-b3eb40748500	24.461555	54.386817	ARE					Abu Dhabi				
04745c6c-181b-4d36-8aac-50737154a736	25.152806	55.259530	ARE					Dubai Sector III				
0475a391-2431-437f-8b65-135c4ceb9b7d	18.509518	42.064122	SAU				Muhayil					
0479239a-9010-41d8-a38b-8f18fe6a4eba	21.544912	39.212313	SAU				Jiddah					
0481426a-e8d2-49d5-bd21-b40c53109e13	11.076611	76.117390	IND				Ernad					
0483472a-84af-4a32-a209-f60be46ed966	43.476843	-79.665246	CAN	35240134	Oakville	Toronto	Halton	Ontario	L6J			
0485a8ed-d29a-4ade-ac58-e3c5b6c48a93	25.302974	51.490065	QAT				Fereej Bin Omran New Al Hitmi Hamad Medical City					
048968f7-afb1-48d5-99e1-e6c117302c7e	25.266068	55.321315	ARE					Dubai Sector I				
0498503e-5f8d-40e3-91b8-f4853dffed4d	25.814481	-80.241413	USA	120860017023	Miami CCD	Miami-Fort Lauderdale, FL	Miami-Dade County	FL	33142			
049a2e5c-4ce0-42ff-8dfe-c9bf51590f79	25.379061	51.471738	QAT				Leabaib Al Ebb Al Kheesa Umm Garn Al Daayen etc					
049c053f-e62d-442f-8c7c-768899f67d0b	20.101352	41.444255	SAU				Al Baha					
049ca667-ad01-442b-b3f2-ad706ffac962	51.518274	-0.023800	GBR		E01004272		Tower Hamlets			E3 4		
04a0240d-7e16-47ce-87fb-fe85d5cff999	25.275256	55.304543	ARE					Dubai Sector I				
04a04537-84f0-4f60-8dc4-ab9546b3f7ce	25.216730	55.279866	ARE					Dubai Sector III				
04a09a82-c9f2-4201-923f-0d63c98e7a08	46.983173	-0.211888	FRA		793290103	Thouars				79100		
04a2adc6-8e41-4984-9605-9d0c9091f17c	13.142552	79.906410	IND				Thiruvallur					
04a89050-399a-410d-9350-30987cb51534	48.686270	2.602727	FRA		770530101	Brie Comte Robert				77170		
04b0079d-1911-6310-afbd-aa2fe9122a00	25.227434	55.400064	ARE					Dubai Sector II				
04b41aea-ab67-4703-af7e-c56b31ea82d6	25.245950	55.340110	ARE					Dubai Sector II				
04b6e2b6-e1fc-4c03-b264-e4abf6bda513	25.234327	55.314647	ARE					Dubai Sector III				
04babd01-ad11-4780-b74d-98e9a0f2142f	25.231401	55.274947	ARE					Dubai Sector III				
04bb3155-2def-44fe-8a4a-e43083c04a31	24.673550	46.664643	SAU				Al Riyad					
04c7cae2-c415-4c13-85c7-e50c1aa871af	26.237337	49.969084	SAU				Ad Dammam					
04cca334-7377-4fef-ad6c-2d175a41ec35	19.022230	73.009150	IND				Thane					
04cf606a-89f1-4239-91dc-06971367546a	25.245205	55.305685	ARE					Dubai Sector III				
04d22738-6161-4395-921f-be5b4eedb797	52.819845	-1.643637	GBR		E01029436		East Staffordshire			DE13 0		
04d728f9-2e6c-4dfe-8440-61243f41a5cc	25.243041	55.274905	ARE					Dubai Sector III				
04dea2ec-3a9a-4522-bdec-525fd4abc436	24.471677	54.371480	ARE					Abu Dhabi				
04df1045-582f-4897-91d9-a4463ef6258e	48.886905	2.350445	FRA		751187017	18eme Arrondissement Paris				75018		
04e0e11a-bbbc-4164-b038-5625574ba329	-33.916463	150.864824	AUS	12701159511		Liverpool C	Hinchinbrook	New South Wales		2168		
04e1cd09-ecb1-41c4-a128-b5e70784d8b5	22.974625	72.508835	IND				Daskroi					
04eb12b8-3f04-4680-b5d1-bbfa0ecc30e6	25.290144	55.370552	ARE					Dubai Sector II				
04eb2dc0-6bd7-492b-8409-753bf66dae8e	24.702521	46.749851	SAU				Al Riyad					
04ebcb68-1040-495e-bdd9-f3bd73e66cd6	24.224033	55.768543	ARE					Al Ain				
04ef4b2d-f6cf-40ee-9bc5-e00c1d57932f	24.465423	46.263840	SAU				Al Muzahimiyah					
04f0c5be-bc0d-47f8-a718-4ea5c730c47d	8.905889	76.946006	IND				Punalur					
04f20dee-fa51-4d0c-9654-7f5e46003565	41.241687	16.492456	ITA		1100030000100	Bisceglie				76011		
04f88f2d-901c-4389-92b0-72099fba6076	24.794538	46.726738	SAU				Al Riyad					
04f8f49d-da88-42d3-8e9e-6222ad8008e5	25.300190	55.467743	ARE					Sharjah				
04fa1f84-cb34-4e54-9ba8-3c8f8c3fa7f5	25.272560	55.313170	ARE					Dubai Sector I				
04fc4a63-c612-449e-8606-df1c5af1cdfc	24.029862	52.744935	ARE					Al Dhafra				
05085ded-ba31-447e-a5e6-8bb658f32a60	24.459345	54.388977	ARE					Abu Dhabi				
0508aa74-ac23-4bb1-9185-80d3e282cb76	25.751935	55.991365	ARE					Ras Al Khaimah				
050ec944-6636-499c-8fc5-fa0da69c4d2a	24.877706	46.608417	SAU				Ad Diriyah					
05175de0-11ce-4454-99a4-606c187ad99a	25.317640	55.381240	ARE					Sharjah				
051e3611-45f9-4ce9-91a8-80d61a997a2b	26.302640	50.128332	SAU				Al Khubar					
051ff736-8462-45e6-bd62-766380f9b43c	24.898922	46.619624	SAU				Al Riyad					
0522bf0e-a465-4b0a-8ad0-bc01a213ad2f	1.321342	103.739747	SGP		501516		Jurong East					
05263131-d565-4485-af64-3d7ef9fd7b98	25.261144	55.289828	ARE					Dubai Sector III				
0526dffb-a6c8-4404-a64f-e03f83909479	25.002882	55.101765	ARE					Dubai Sector V				
052ed92c-47cb-43f6-9928-cc8c8ef02597	24.405776	54.467245	ARE					Abu Dhabi				
05305149-988b-4975-b7bf-a7c198ef5dcc	25.199878	51.506200	QAT				Fereej Al Asiri Bu Hamour Mesaimeer etc					
05321d4b-ee2f-4dbf-be0f-6b342b5d4381	41.880045	-88.190043	USA	170438414014	Winfield township	Chicago, IL	DuPage County	IL	60185			
05325b71-e2cd-41d6-a342-2cf8e3775b82	26.265144	50.208154	SAU				Al Khubar					
05330a05-f8ab-462e-ac99-fa71255c609b	38.901445	-77.023944	USA	110010058025	Washington city	Washington, DC (Hagerstown, MD)	District of Columbia	DC	20001			
05371c22-c1e0-4eb8-8aaf-9ce4ed0fe582	24.363125	54.490260	ARE					Abu Dhabi				
053ae1cd-3efb-4da7-b41e-84a57ab46e1b	25.133188	55.251186	ARE					Dubai Sector III				
053b1f9f-bf94-45b4-a6c1-f841c4a8d291	25.262481	55.291932	ARE					Dubai Sector III				
053cc9fe-a9d7-4e4c-a960-cb77ef256c73	43.893142	10.292179	ITA		0460180000010	Massarosa				55054		
053ff4ef-82d1-4eff-83d6-2e0064c5cf74	25.274563	55.304022	ARE					Dubai Sector I				
05407a26-bfe5-44d0-9e12-08433eae67df	24.457622	54.382653	ARE					Abu Dhabi				
0544f331-b077-4140-926c-e1cd5d8b8ef6	24.739878	46.650354	SAU				Al Riyad					
054adccf-d82c-4d19-90b1-1da0ca7fb343	25.257045	55.329673	ARE					Dubai Sector I				
054b0673-6f37-4de6-b77d-bf8ffd8ff44c	21.581853	39.174377	SAU				Jiddah					
054fe813-aeb7-452e-9e6d-fe94a7a566ea	52.338387	-1.567309	GBR		E01031307		Warwick			CV8 2		
0550fe52-deee-4de2-91bf-fb2022ab2c3d	24.677638	46.747736	SAU				Al Riyad					
05564644-9acf-4023-806b-bee80c98c0f1	12.933171	77.608270	IND				Bangalore South					
055825f2-b902-4b54-9697-37a060db8240	25.257378	51.507193	QAT				New Slata					
055a593b-ccb7-45de-9735-bd961505b161	12.932924	80.115371	IND				Tambaram					
055ba426-b3fa-4e4e-a5ef-81db16e34810	52.392500	4.951988	NLD		03636802	Amsterdam				1024		
055ed0e3-9723-45d5-aefc-af4ff6e89a14	24.485628	54.360843	ARE					Abu Dhabi				
0562941e-334a-4c3d-986b-20edb79ec783	29.327905	48.038642	KWT			Al Jabriya		Hawalli Governorate				
05664014-b466-453a-b630-ca468cbb6724	50.808082	-1.072899	GBR		E01017078		Portsmouth			PO1 5		
05676e67-8575-487c-8046-c3a92bcbdf99	24.628565	46.781502	SAU				Al Riyad					
056ae65a-89f7-4160-ae99-3a00e12cdf79	25.388150	55.446834	ARE					Ajman				
056e87e5-6f68-41ea-a4c1-f373fb4756bb	25.306566	55.457767	ARE					Sharjah				
0573ed97-a4e0-4920-b98a-37abec29ff03	25.251706	55.287103	ARE					Dubai Sector III				
05746e91-f5c5-4a34-b38d-04a74e581f34	25.327112	55.425657	ARE					Sharjah				
057978f7-d5ab-45a4-8e53-5d70fa8dc248	25.007589	55.111032	ARE					Dubai Sector V				
057a1bf6-a309-45f8-b3fc-0bfc7dbdc1bb	45.828172	-119.717555	USA	410499701012	Boardman CCD	Yakima-Pasco-Richland-Kennewick, WA	Morrow County	OR	97818			
057bf5ac-001a-4e8a-9ca5-e25559f258aa	12.037850	75.361245	IND				Taliparamba					
057f1757-296f-49d3-81f9-2b63a06467d0	25.084231	55.158662	ARE					Dubai Sector III				
0581909e-9456-48e5-828b-b4674fa2c44a	26.057249	43.611452	SAU				Buraydah					
0583b976-bad8-43a8-860d-5b5a3bdf6536	37.750905	-97.821928	USA	201550018002	Ninnescah township	Wichita-Hutchinson, KS Plus	Reno County	KS	67570			
0584ff24-7e0a-4802-8407-dfffb72b5baf	25.171145	51.443559	QAT				Industrial Area					
058dbd26-72d1-48dd-a11a-41a9845d5135	25.282392	55.367558	ARE					Dubai Sector II				
058fb140-538b-436f-bfea-e92ed6cc6f1d	19.110027	72.889928	IND				Mumbai Suburban					
05902dde-0cc6-4081-ad9c-2b208798befa	51.226014	-0.202654	GBR		E01030630		Reigate and Banstead			RH2 8		
05903831-edba-4049-a35e-28cb7063b3fa	41.865080	12.441686	ITA		0580912120303	Roma				00151		
0591e1bd-40b6-4091-9ef6-461e5d60be79	25.144876	56.348224	ARE					Fujairah				
05a0264d-bbfb-4b35-9169-c38d6beb20af	24.421840	56.621132	OMN				Sohar					
05a2f048-aed7-4d95-ab7f-d7c3a1bd3741	25.041842	55.247165	ARE					Dubai Sector VI				
05a398b3-2425-47c7-a86a-7bf46941369e	25.274218	55.429444	ARE					Dubai Sector II				
05a4f8e7-4211-4bbf-86a5-0708b624d37e	25.294260	55.427263	ARE					Sharjah				
05a9e0ea-5904-412a-996c-6c99c6508f55	25.306047	55.377099	ARE					Sharjah				
05aa1ac5-e47f-4df3-ae20-7220efe570db	26.359315	50.072315	SAU				Ad Dammam					
05ad525e-3586-4032-98bb-89bfc2ed0265	24.736885	46.674219	SAU				Al Riyad					
05b549b9-28e2-4b82-b523-36d40cea12de	31.282947	75.971157	IND				Garhshankar					
05b76051-093f-4ae3-9f22-3fb3ca2171be	25.312077	51.493710	QAT				Fereej Kulaib					
05cda926-b65e-4a61-a327-4b8808d378ca	24.978500	55.138271	ARE					Dubai Sector V				
05d337bb-dcd2-411d-8636-15a52d62e8b7	25.276935	55.312939	ARE					Dubai Sector I				
05d85475-8131-4cfd-af66-f0fa9641b547	24.491598	54.358517	ARE					Abu Dhabi				
05da3727-6603-4bf4-b0ba-2e47bcb5c575	12.690275	79.382075	IND				Arani					
05dd69b2-a6b8-47a4-ac3f-3291360b0955	51.574876	-0.232075	GBR		E01000307		Barnet			NW4 3		
05ea85ab-563a-45a6-ab27-feac187e8d21	-33.726173	151.118885	AUS	12103141220		Ku ring gai A	Wahroonga (East) - Warrawee	New South Wales		2076		
05eaaa0b-74f3-4ad0-92eb-7f6f0294852a	25.148719	55.247340	ARE					Dubai Sector III				
05ed9f8e-6294-4bde-aedc-7a34ae915e24	24.210494	55.738217	ARE					Al Ain				
05f2a82f-c42f-4246-94de-4c4011f78b3f	20.011884	42.658439	SAU				Bishah					
05f3f90b-4205-4257-a890-ea52b73df282	25.144335	55.377540	ARE					Dubai Sector VI				
05f685dd-4b4c-47f6-a589-9d57efabb714	13.003575	76.110119	IND				Hassan					
05f6b84b-9c8b-489e-9479-550c63f75daa	14.159555	75.023354	IND				Sagar					
05f76b04-8bcd-4158-bc87-fd3bf6d9dbc3	24.225462	55.765375	ARE					Al Ain				
05f8616c-d5ad-4b4e-b0e3-3c2e4d2854d7	37.750944	-97.821948	USA	201550018002	Ninnescah township	Wichita-Hutchinson, KS Plus	Reno County	KS	67570			
05f8bc7d-2e91-4fd0-bcc3-e9c8cbfe7441	24.767484	46.650517	SAU				Al Riyad					
05f93369-86ce-4423-bf0d-c209a7ccc6a1	25.279297	55.414834	ARE					Dubai Sector II				
05fe0c2b-f7d7-4512-a1d2-38b1a63b3571	26.772071	44.212443	SAU				Al Asyah					
05ff1b61-4977-415f-8a88-f62ca30947e1	25.436205	55.544483	ARE					Ajman				
05ffa61a-4093-4470-969e-320c764ab37b	13.048303	77.504825	IND				Bangalore North					
0602dbac-9f66-4963-8571-5540aba7c20b	24.677193	46.694175	SAU				Al Riyad					
060c7678-4328-4329-aee2-781ff065b88e	25.118054	51.533287	QAT				Al Thumama Al Wukair Al Mashaf					
060c8072-d9a6-43c5-8571-982e901b8ee2	51.579141	-0.027830	GBR		E01004444		Waltham Forest			E17 7		
060faaa9-206e-4fdf-b3f2-c592910e51da	21.566035	39.206272	SAU				Jiddah					
06111e08-91dc-4bc7-97f0-ab95c3a37a67	25.267957	55.257409	ARE					Dubai Sector III				
0615a58f-a3b5-4196-87e1-d8c3a2c00669	49.104705	6.173866	FRA		574630801	Metz				57000		
0616ac3e-590d-4ad9-b1c8-bfe796655283	24.725320	46.838553	SAU				Al Riyad					
061bb2ac-eca5-4ce7-8696-dcc57b2abf82	24.468099	54.382421	ARE					Abu Dhabi				
061f7fa7-4cad-4599-9edc-bcd31e839b68	51.541740	-0.126762	GBR		E01000868		Camden			NW1 9		
06245e37-b06d-48a6-afda-9ba3fa8e54ac	25.287179	55.358435	ARE					Dubai Sector I				
062534b0-8abe-43e8-91c4-66a10d61e79a	53.016449	6.581556	NLD		01060707	Assen				9403		
0627a1eb-bbcb-428e-82ab-35c644b9e05f	25.249866	51.560760	QAT				Old Airport					
063560e1-b107-46ed-ade3-d73f674794a5	37.611079	126.915381	KOR				Eunpyeong gu					
063a7e7f-48c5-4d92-95e9-e4f1dbf1b13b	29.101648	48.130270	KWT			Al Mangaf		Al Ahmadi Governorate				
063b5006-79b6-493a-aa62-e3de8b686d24	30.872281	75.996744	IND				Ludhiana East					
063f59f8-2cfe-401f-9904-9d22b9b6714b	53.451239	-2.234063	GBR		E01005241		Manchester			M14 7		
063ff779-9ba7-4ab2-8a62-243424d42605	24.178939	55.762097	ARE					Al Ain				
064362c3-d15b-4a3c-907f-c1b40008a7db	21.511565	39.211037	SAU				Jiddah					
0647b71c-d79a-48bc-a9b7-ac34555fd22f	25.027529	55.152198	ARE					Dubai Sector V				
064d9031-5346-4c3d-9e7f-9af5aecd42b4	27.667000	85.348474	NPL				Lalitpur					
0653dc18-173b-4e53-9307-8340258b0b98	51.831045	5.863679	NLD		02680203	Nijmegen				6524		
06571bf5-ae9c-4310-aaee-f06d7be75f1a	24.451650	54.363797	ARE					Abu Dhabi				
06593bd0-432b-4c16-b39a-627ef8ff09f2	24.190025	55.762230	ARE					Al Ain				
065c802b-e259-4e18-a932-e53e0d51953a	24.154533	54.427025	ARE					Abu Dhabi				
0666c4f8-6dc7-422b-a2f3-50d1da8cd4dc	25.010605	55.110533	ARE					Dubai Sector V				
06679d20-3bd1-44a4-ba4d-760700ffaec0	24.478702	54.357743	ARE					Abu Dhabi				
066b9397-f4c8-4edd-a3d9-57f67ff19c0d	12.276715	78.207590	IND				Palakkodu					
066c1ddc-3a6a-4a22-a429-85afaae8823a	30.043034	31.195921	EGY					Giza				
066fa3e6-fbca-43f4-934e-e3aaebd4cd66	21.436123	39.845338	SAU				Makkah Al Mokarramah					
067055d8-fba7-472e-8dba-dcde206fb75d	37.610055	127.074145	KOR				Jungnang gu					
067720e9-d44a-48eb-8b1b-87c73824f8d7	49.392957	1.075298	FRA		765750903	Saint Etienne du Rouvray				76800		
067877dc-7765-4686-8fba-8a83f91e5b21	24.684370	46.723144	SAU				Al Riyad					
0678d84e-05b9-409e-a363-b16bd4a275b5	12.923653	80.137417	IND				Tambaram					
0680eb7f-f39a-4068-8955-bdbbf947d6ed	25.201657	55.270983	ARE					Dubai Sector III				
0682de90-8ce0-47be-b3bb-07c591973d04	24.464533	54.369023	ARE					Abu Dhabi				
0685f3f9-27e3-470b-afc3-5d6ac0831bbe	25.384029	55.451829	ARE					Ajman				
06924b2e-51df-4cf2-90b4-4ce373ec666a	34.652638	-77.335130	USA	371330006003	Camp Lejeune UT	Greenville-New Bern-Washington, NC	Onslow County	NC	28547			
06989b98-d36c-402d-bd6b-582eb669c69d	25.328137	55.373281	ARE					Sharjah				
069aa5c4-da60-4059-8266-f1ffaee0f834	25.306559	55.457764	ARE					Sharjah				
069d34ed-adba-4bd0-ae46-3d154e7192de	28.600582	77.350590	IND				Dadri					
069ea6d9-f1f0-4e03-b5f9-d93678b858c5	25.333565	51.433359	QAT				Al Gharrafa Gharrafat Al Rayyan Izghawa Bani Hajer etc					
06a1cf7a-ada2-430e-9189-9d1012dc4ea2	21.709148	72.582763	IND				Vagra					
06a35c66-637d-4457-a2c0-d24150058430	52.361155	4.832319	NLD		03638502	Amsterdam				1065		
06a55bc9-d8af-4451-9d85-cdb332e71141	23.180555	88.564035	IND				Ranaghat I					
06a5f873-6a01-45e2-a324-566489e41318	24.709710	46.689363	SAU				Al Riyad					
06a95fa4-e5d1-4f19-9ed5-da68ef654fc3	25.064615	55.238842	ARE					Dubai Sector VI				
06ae7a5d-4ab6-4cc6-9776-c2322bce618b	24.811230	46.755835	SAU				Al Riyad					
06b372f1-b6a5-4048-b15c-67895db4eeff	24.488922	54.362296	ARE					Abu Dhabi				
06b5d419-9917-492b-9555-b01339cc9b25	24.569060	46.757424	SAU				Al Riyad					
06be5f6c-4e87-4c90-9ee9-1a1e712cd5a3	25.128057	55.231551	ARE					Dubai Sector III				
06c06472-d6ad-4806-a565-afe0fd64af0c	55.953092	-3.201779	GBR		S01008868		City of Edinburgh			EH2 3		
06c4aa1f-fe5a-478c-a8da-21fbf4ed380d	25.134238	55.240320	ARE					Dubai Sector III				
06cd8b1b-84ea-444b-b728-01f187674d52	25.383135	55.470437	ARE					Ajman				
06cfad9b-7c30-415b-a567-2f4a9dbb655b	40.549942	-74.459947	USA	340230006032	Piscataway township	New York, NY	Middlesex County	NJ	08854			
06d0c78c-cc78-6296-b420-4292e8010be2	25.164952	55.253581	ARE					Dubai Sector III				
06d12acf-10dd-424d-ba28-302d4b75828e	25.330960	55.391932	ARE					Sharjah				
06d18b4c-63c7-494f-9a7f-58c7552b2be8	25.136893	55.257516	ARE					Dubai Sector III				
06d1bf09-a2b0-46bc-a734-2256241fbcaf	25.039840	55.127637	ARE					Dubai Sector V				
06d8dde2-4c07-4221-a9df-03d01f7945ec	18.217282	42.510227	SAU				Abha					
06db89c2-83ff-4cac-90e5-4ebbd4f6c20d	51.442332	5.409954	NLD		07721640	Eindhoven				5658		
06def4b5-58be-46b3-8575-ebea66045735	25.261858	55.325031	ARE					Dubai Sector I				
06e034ff-d237-4998-a0e1-7e6be5ebba95	25.385344	55.982452	ARE					Sharjah				
06e5c820-0566-41ff-949b-540ee5c4ec7e	24.688447	46.708578	SAU				Al Riyad					
06e6c4f4-edf2-4d68-81dd-57b7760801a2	25.014388	55.270562	ARE					Dubai Sector VI				
06eaa952-3819-4e82-ad9b-2d9e35ccb58e	21.369475	39.832058	SAU				Makkah Al Mokarramah					
06ee9caf-3db9-4cd1-bf62-6cacefa648f4	25.338544	55.407407	ARE					Sharjah				
06ef18dd-0c78-49b3-beaf-025d04f78a07	24.765648	46.654743	SAU				Al Riyad					
06f18893-6183-4f34-9dc0-5af8202ce5b3	25.276709	55.309042	ARE					Dubai Sector I				
06f65e02-1394-4142-9747-6d641fb3e3e6	25.292688	55.396046	ARE					Dubai Sector II				
06f67f8d-40ec-48f4-974d-66b0be7b20c7	25.177350	51.465354	QAT				Industrial Area					
06fdcf96-1cb1-42ed-bceb-2ef058b81577	25.255422	55.298059	ARE					Dubai Sector III				
06fdfe0d-8dc6-4603-8c74-bb604ac470eb	25.252034	55.306947	ARE					Dubai Sector III				
07002f80-00a1-488e-814a-479760dbf9e0	25.126421	55.405933	ARE					Dubai Sector VI				
070044b6-2064-469e-bf69-7b8c4e7781bb	26.086709	43.963597	SAU				Unayzah					
07013f9d-96c9-4b03-a2c7-b7f75ad9e552	29.290493	47.870870	KWT			Al Ferdous		Al Farwaniya Governorate				
