segment_id,card_id,segment_name,tenant,country,status,is_deleted,creator,creation_date
86641,b74cb5b99b12c94655c46ecf45414232,NC > L > Near > Geographic > Postcode > 2146,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:35:09
86640,846a122962665546b7e02b4ef5bfcf89,NC > L > Near > Geographic > Postcode > 3147,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 10:34:41
86639,a255cc2996794b68f9803f30d293f8d7,NC > L > Near > Geographic > Postcode > 5043,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 10:34:10
86638,a6949dcc7d64129c496e17be76cf98a0,NC > L > Near > Geographic > Postcode > 3008,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 10:33:40
86637,de516565de03f542fa51b7b29b1a6a46,NC > L > Near > Geographic > Postcode > 6535,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:33:21
86636,cacb938b66baac73079398207c6a860e,NC > L > Near > Geographic > Postcode > 6166,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 10:33:14
86635,eb1b2d99347e18bb61744b7f80bf38ec,NC > L > Near > Geographic > Postcode > 4886,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:33:12
86634,68fdac88fd64a525ebcbf0556e5993b6,NC > L > Near > Geographic > Postcode > 4387,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:33:04
86633,4458cdfaafaa16486f473ab3d5fbab14,NC > L > Near > Geographic > Postcode > 3767,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:32:56
86632,e1d6bab57890e79e797fe9e9782aa7cd,NC > L > Near > Geographic > Postcode > 7257,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:32:49
86631,3f33f9c5ab1b3e5290ea438edda400e5,NC > L > Near > Geographic > Postcode > 3413,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:32:42
86630,cc309a8b353532058fcc6120a941e5d6,NC > L > Near > Geographic > Postcode > 3042,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 10:32:39
86629,036cea8ae2c1c16ef2e15d1d237116e9,NC > L > Near > Geographic > Postcode > 3195,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 10:31:13
86628,5d09c93e9185dce3eeaf23ab225b7336,NC > L > Near > Geographic > Postcode > 5462,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:31:07
86627,3b951d5284b82f0c8dea043c5a89a566,NC > L > Near > Geographic > Postcode > 3942,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:30:55
86626,9129bc98a36228a9bd3d0cb32015459e,NC > L > Near > Geographic > Postcode > 2769,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:30:46
86625,6380438baf0a836865f5025f1c75551a,NC > L > Near > Geographic > Postcode > 5034,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 10:30:44
86624,ac76d011ad8d484c5a8ba29fc55a962d,NC > L > Near > Geographic > Postcode > 2527,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:30:37
86623,dd7dfaddeeba7141adeb8f760d4576d5,NC > L > Near > Geographic > Postcode > 4061,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:30:32
86622,6416fc7c090a2687a448aedd33043cc6,NC > L > Near > Geographic > Postcode > 3842,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:30:22
86621,bd219e78588a0b87a72467b72bdf3b65,NC > L > Near > Geographic > Postcode > 3765,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:28:19
86620,aa9018038754ebd5326072038f355669,NC > L > Near > Geographic > Postcode > 4798,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:28:10
86619,1e6989a712db1155b8f0a88b012f403a,NC > L > Near > Geographic > Postcode > 2227,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:28:04
86618,d50e4a0b87cc0a15017f62e1e92a6380,NC > L > Near > Geographic > Postcode > 3216,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:27:54
86617,eb77134606c99fd1f2823d2b7ad23fc1,NC > L > Near > Geographic > Postcode > 2234,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:27:48
86616,24bddfb3d40fb974e36b12ff6f647f7c,NC > L > Near > Geographic > Postcode > 3260,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:27:38
86615,5df1ebfb730c63b50ecafcd62a166c79,NC > L > Near > Geographic > Postcode > 2031,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 10:17:37
86614,545d2f77bb4a9232df45f4c1a20dd94d,NC > L > Near > Geographic > Postcode > 2762,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 10:16:53
86613,0479f8f84dc5aab6f75dd29a849fdbc9,NC > L > Near > Geographic > Postcode > 2190,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 10:15:42
86612,73409ccfd2fbcd1a6e3ab57d049e00f9,NC > L > Near > Geographic > Postcode > 6009,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:14:28
86610,f934467d76f6bf1afca6052f4ca63e57,NC > L > Near > Geographic > Postcode > 3427,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:14:20
86609,9c7add761b080cae12ce2622e2a0dabc,NC > L > Near > Geographic > Postcode > 5540,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:14:07
86608,c69dadb135f615de3061887794a11e67,NC > L > Near > Geographic > Postcode > 3886,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:14:00
86607,6aaecfa4c6d61aca1625a3918123574e,NC > L > Near > Geographic > Postcode > 5290,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:13:52
86606,76b4ced7d5454e10240101394e06caac,NC > L > Near > Geographic > Postcode > 6103,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:13:43
86605,031d59a44e0bb0c51677223a9676264f,NC > L > Near > Geographic > Postcode > 6016,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 10:13:21
86604,9fa4f0694e20c8b7f85af0a033bd7719,NC > L > Near > Geographic > Postcode > 2506,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 10:12:57
86603,bb902db107eb35d3faf118c174011f1c,NC > L > Near > Geographic > Postcode > 5114,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 10:12:31
86602,99ba49e200ba858a4d8819e8cf41622a,NC > L > Near > Geographic > Postcode > 4161,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 10:11:55
86601,bf6f00a38b2a5f8e5601d4b9a7f3775c,NC > L > Near > Geographic > Postcode > 2519,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 10:11:23
86600,f666390d15577ff08497f8e9bedf2786,NC > L > Near > Geographic > Postcode > 6107,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:03:43
86599,4af9447749f6d6109495a8f035add3b7,NC > L > Near > Geographic > Postcode > 2558,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:03:36
86598,c3e3d3148f0e696059b1f5295b857c46,NC > L > Near > Geographic > Postcode > 6490,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:03:27
86597,55f231a9c747e312de91723d79718b33,NC > L > Near > Geographic > Postcode > 4213,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:03:20
86596,e656b5ddc517f053d64d5d5d271bca3f,NC > L > Near > Geographic > Postcode > 2404,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:03:15
86595,1e531beb2d4d0ab9c6fa88285b54f956,NC > L > Near > Geographic > Postcode > 2093,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:03:05
86594,cbd265a5b9e724fd58689e3d0a31ad93,NC > L > Near > Geographic > Postcode > 2089,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:00:48
86593,6d0317b162dbfcb95c78f3a8ce731498,NC > L > Near > Geographic > Postcode > 6102,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:00:41
86592,2b92ac26d143dd14010edde6fde1ecef,NC > L > Near > Geographic > Postcode > 7055,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:00:32
86591,22f05308edaa871926c9519c73f36f28,NC > L > Near > Geographic > Postcode > 3631,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:00:24
86590,e224f5e0a0f1cf67ff3c3032c47e3323,NC > L > Near > Geographic > Postcode > 3047,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 10:00:15
86589,82f8119ec3b1ca84f2f3e44abc87f20e,NC > L > Near > Geographic > Postcode > 4816,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:00:09
86588,34c30155fb6748118e5d3fab56d84f97,NC > L > Near > Geographic > Postcode > 2130,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 10:00:00
86587,d94c7fad084e642aa22c9b560ae02541,NC > L > Near > Geographic > Postcode > 4306,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:57:30
86586,85035f5ee50eb84eda22d5a72a4bbbaf,NC > L > Near > Geographic > Postcode > 4171,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:57:23
86585,18f32f5c6c0bf98e97079bd0dc364678,NC > L > Near > Geographic > Postcode > 3635,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:57:14
86584,e97120437eb780d0844aa1e3d815f301,NC > L > Near > Geographic > Postcode > 5522,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:57:07
86583,4b93b5d750f3385cc169cdbef94fec82,NC > L > Near > Geographic > Postcode > 4492,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:56:58
86582,e17c7fc9ddff524dde7fa6c36deba325,NC > L > Near > Geographic > Postcode > 2727,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:56:50
86581,d44c90ff233d97dd66a5a35eb5a27788,NC > L > Near > Geographic > Postcode > 5084,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:56:20
86580,2dd10d6cf7ba54d3ffc0f4a71bae75c7,NC > L > Near > Geographic > Postcode > 2500,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:55:49
86579,fd1e529e62abdb858f44b3614c7233dc,NC > L > Near > Geographic > Postcode > 2304,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:55:11
86578,5889b8a60f822ec5a9d7416f9cae7d1a,NC > L > Near > Geographic > Postcode > 4410,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:54:35
86577,30c52bace97e923825c79a6d1a248faa,NC > L > Near > Geographic > Postcode > 3049,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:54:32
86576,c481289e2355a5daa92a38dce4289011,NC > L > Near > Geographic > Postcode > 3957,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:54:28
86575,213b9839cf7c19408d5ac4d6fea1f3c7,NC > L > Near > Geographic > Postcode > 6395,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:54:23
86574,b54a879a4456f404cb0cea92dc633c21,NC > L > Near > Geographic > Postcode > 2659,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:54:12
86573,26ccb4b08ee872a602b288b013a6a283,NC > L > Near > Geographic > Postcode > 4413,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:54:01
86572,900a330f3f4d7bfc3a737f24513b64bb,NC > L > Near > Geographic > Postcode > 4881,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:53:54
86571,59df3a2ef994eec96f7d48c58b0da0b9,NC > L > Near > Geographic > Postcode > 3021,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:53:36
86570,ef635954b334f334c58496fe7a0dbf1a,NC > L > Near > Geographic > Postcode > 4508,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:51:58
86569,c96ad96464bb44d9732f2ea4c3540796,NC > L > Near > Geographic > Postcode > 6176,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:50:47
86568,bffca0735b59b6afe96be5cbab861a2c,NC > L > Near > Geographic > Postcode > 6445,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:48:09
86567,b2d76a5ae1f0cb64d89f93d3277a7557,NC > L > Near > Geographic > Postcode > 5044,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:46:59
86566,cc37c4f5d56604d9940b0c68bb52adf3,NC > L > Near > Geographic > Postcode > 2820,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:44:20
86565,2fba073a28264612d38689c86d02ebf0,NC > L > Near > Geographic > Postcode > 2444,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:43:52
86564,850a39e37bc726d4d055563ba266ea58,NC > L > Near > Geographic > Postcode > 2337,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:43:24
86563,b4db844b82bcab3fec3cb1e136f43118,NC > L > Near > Geographic > Postcode > 2660,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:43:00
86562,23e1d65a532ab66ae20e99b7fc1a72cc,NC > L > Near > Geographic > Postcode > 5261,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:42:34
86561,7916d070dfe63d0f543d96a402447b2d,NC > L > Near > Geographic > Postcode > 2877,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:42:09
86560,f17d79ce0b606bcd7beae2808e85fa57,NC > L > Near > Geographic > Postcode > 2795,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:41:42
86559,921bcd91a25c6f9ddc9d731675bab204,NC > L > Near > Geographic > Postcode > 6502,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:41:04
86558,fdf0d9438e0297aba504f554e62d9665,NC > L > Near > Geographic > Postcode > 3911,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:39:40
86557,e719d6b32582e1b466d5fe63262a227d,NC > L > Near > Geographic > Postcode > 5700,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:39:09
86556,db9ef2c87f6591c00275772bf118403a,NC > L > Near > Geographic > Postcode > 4701,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:38:45
86555,1eb218da69970a51d3b84d1fc8172daa,NC > L > Near > Geographic > Postcode > 4738,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:38:12
86554,823b3ac1813ebfa05af46ea1e935b268,NC > L > Near > Geographic > Postcode > 4371,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:37:13
86553,329888166d72d8dcced85f34eb90444f,NC > L > Near > Geographic > Postcode > 6567,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:36:48
86552,577241f3fc14f9bcb0271566496a1ed3,NC > L > Near > Geographic > Postcode > 7263,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:36:21
86551,5977017580d4499a66c8123c8e5f02dd,NC > L > Near > Geographic > Postcode > 2289,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:35:28
86550,e8c69d99d91325d7416b7e064aee8f4c,NC > L > Near > Geographic > Postcode > 3232,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:35:02
86549,19d0061e7a1f59f6fac632675926d830,NC > L > Near > Geographic > Postcode > 6226,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:34:32
86548,38fac3fbef98316263767eefdded746d,NC > L > Near > Geographic > Postcode > 5020,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:34:06
86547,665c332f981a4c764099bddffa2b425f,NC > L > Near > Geographic > Postcode > 3177,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:33:38
86546,44d0a171c4a6f5edb49abb3aacf419f4,NC > L > Near > Geographic > Postcode > 2502,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:33:06
86545,c51bb4e0612b8172f71e82d11d9c2c37,NC > L > Near > Geographic > Postcode > 4113,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:32:39
86544,4cd369dba068ad5edca9010d375bbeda,NC > L > Near > Geographic > Postcode > 5039,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:32:08
86543,08f4f2695764adb5a30f0cc9e4753f8b,NC > L > Near > Geographic > Postcode > 4872,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:31:59
86542,1942f4ece505b4e5b2f3c69e5f6ef2ad,NC > L > Near > Geographic > Postcode > 3055,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:31:51
86541,6c607784d1124ebc6d2095059927ad1f,NC > L > Near > Geographic > Postcode > 6447,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:31:41
86540,3f64caed801d57370e933099903b3d79,NC > L > Near > Geographic > Postcode > 5266,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:31:36
86539,3c565608fdd4a1dfb6ef3ea324a53fe6,NC > L > Near > Geographic > Postcode > 3916,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:31:26
86538,8b05f1d8d3ae942777dfef351b3d7297,NC > L > Near > Geographic > Postcode > 5251,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:29:58
86537,a7372c22f5a3afbf5cf3ae5788f0b4c0,NC > L > Near > Geographic > Postcode > 2280,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:29:27
86536,fc0ba6f081a680fd1f4b37f912fbc741,NC > L > Near > Geographic > Postcode > 4225,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:29:01
86535,2de384bd3c51ad260cb1a86f89657316,NC > L > Near > Geographic > Postcode > 4555,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:28:35
86534,59db7323d050888e70700cd9acacab9a,NC > L > Near > Geographic > Postcode > 2763,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:28:07
86533,ab15fa131e8041b67c32c93ecb5196dd,NC > L > Near > Geographic > Postcode > 5040,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:27:34
86532,015e4a890d79f9eb14d8a7640a8ae1e5,NC > L > Near > Geographic > Postcode > 3363,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:27:26
86531,beca2311cc7d98664d0dea50c46a4952,NC > L > Near > Geographic > Postcode > 7190,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:27:16
86530,ffb2d2de9a14bd71e16633e308635635,NC > L > Near > Geographic > Postcode > 3048,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:27:02
86529,8e7ab6f2f1c46c4c44c51b43fb542b29,NC > L > Near > Geographic > Postcode > 3401,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:26:40
86527,2b5e6dc9e669e356568171d2c48c61c3,NC > L > Near > Geographic > Postcode > 4037,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:26:35
86528,a5964ba034f9c32bb7d837fc3251ce42,NC > L > Near > Geographic > Postcode > 5089,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:26:35
86526,a8ed913dd5608edb7712fd3424344c5a,NC > L > Near > Geographic > Postcode > 4220,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:26:27
86525,192d84073493e21ace92fd2267d9c50b,NC > L > Near > Geographic > Postcode > 4500,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:26:19
86524,303ec4beb0fef5b3339a2b175653b20f,NC > L > Near > Geographic > Postcode > 2878,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:24:14
86523,bcda00fa1296a73a82fcda24b043b89f,NC > L > Near > Geographic > Postcode > 3753,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:24:05
86522,48b2576cceb720f2e3c8c7ea9a79309a,NC > L > Near > Geographic > Postcode > 3775,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:23:57
86521,0ab9451c65bebe557487c39c475c8544,NC > L > Near > Geographic > Postcode > 6052,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:23:47
86520,a0d8c7548b75efde0aa3ff9fb0b75f8a,NC > L > Near > Geographic > Postcode > 7469,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:23:40
86519,4668f047bb07d92d69960c56646844ff,NC > L > Near > Geographic > Postcode > 4803,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:23:29
86518,abf32be70eb8d8bbef7b11d0c191559c,NC > L > Near > Geographic > Postcode > 5087,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:21:57
86517,2f10404a8ca8b4577481657a8d3d43fe,NC > L > Near > Geographic > Postcode > 4125,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:21:30
86516,614a07d2871c876d5149970211ec9806,NC > L > Near > Geographic > Postcode > 2097,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:20:59
86515,d19e18b36f9b8ea293fa765e2c1b8f8b,NC > L > Near > Geographic > Postcode > 2094,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:20:30
86514,f4b6421c55ba61c915f29591db8eb4c0,NC > L > Near > Geographic > Postcode > 5355,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:19:59
86513,bf934c4fe5fa994a41639d404e87cf2b,NC > L > Near > Geographic > Postcode > 4217,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:19:29
86512,7c88c2a61eeb753799616e71e96b53a5,NC > L > Near > Geographic > Postcode > 2263,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:18:48
86511,986710b29e7801832f409ae3c63c5907,NC > L > Near > Geographic > Postcode > 4305,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:18:13
86510,a8bc2612f5653fea6afb01b8b8821500,NC > L > Near > Geographic > Postcode > 2752,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:17:41
86509,41291ae08e51972925224692a412fb58,NC > L > Near > Geographic > Postcode > 2323,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:16:47
86508,0052fdfa69d70ba80c7cbb6dec75bac2,NC > L > Near > Geographic > Postcode > 3805,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:15:20
86507,c04ec194b59f046b61373de76fcfbd17,NC > L > Near > Geographic > Postcode > 2760,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:15:09
86506,0ed9593c682227a9e576837d04d759f3,NC > L > Near > Geographic > Postcode > 3683,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:14:59
86505,e6e6872fba15d73c502c77dd0e9e21b5,NC > L > Near > Geographic > Postcode > 3111,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:14:50
86504,468c4e05e0d59e348110ce45059dcfc5,NC > L > Near > Geographic > Postcode > 6503,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:14:41
86503,c6fec6e06645de80b91964bd4bb9a3f6,NC > L > Near > Geographic > Postcode > 5019,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:14:30
86502,312ec9305884a0be4a40e8aeff12aa44,NC > L > Near > Geographic > Postcode > 2017,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:14:30
86501,a59c18700549c2b184165bee49a0837f,NC > L > Near > Geographic > Postcode > 3072,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:13:52
86500,ceea4e7aad10a4d115879649dfa5bffc,NC > L > Near > Geographic > Postcode > 2314,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:11:57
86499,68baa00733206e71c456d5a9d94c11d9,NC > L > Near > Geographic > Postcode > 5633,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:11:47
86498,336adb1903f0ac2937ea594d35e5a6ad,NC > L > Near > Geographic > Postcode > 2757,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:11:38
86497,c3f3866a4655a38af0d2d17db787fd81,NC > L > Near > Geographic > Postcode > 3779,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:11:29
86496,dc94ad05de707ce8f1c2f6749c5fa7bb,NC > L > Near > Geographic > Postcode > 3005,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:11:21
86495,9f6c4023da40a90f7b6f59d2b9882b0b,NC > L > Near > Geographic > Postcode > 3388,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:11:14
86494,f02e6fa0b3e77ce12e90ead04ba767fa,NC > L > Near > Geographic > Postcode > 5232,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:07:39
86493,3724ee8ece35d0649bd75046a0cb21d4,NC > L > Near > Geographic > Postcode > 5223,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:07:28
86492,e14786a12b78eff30c4fd8f07047531f,NC > L > Near > Geographic > Postcode > 3461,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:07:19
86491,e9d80dbaf749d0888a5c11f5d96c6467,NC > L > Near > Geographic > Postcode > 2068,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:07:11
86490,23161b2e9aaa9c649203308fde3c530d,NC > L > Near > Geographic > Postcode > 2262,newscorp-postcode,AUS,Active,No,changappa@near.com,2024-03-14 09:07:04
86489,1058e9683f0ae811916a350edc257c18,NC > L > Near > Geographic > Postcode > 2108,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:04:11
86488,5fda1e01a728a45ddcdc2c07be52d800,NC > L > Near > Geographic > Postcode > 3802,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:03:18
86487,7179b95a51ea492cc9f45f557fe34715,NC > L > Near > Geographic > Postcode > 5076,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:02:44
86486,7e18fcff38db1b9173e9f25dcdc9f078,NC > L > Near > Geographic > Postcode > 6147,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:02:08
86485,48ef3b862fcbf9e8382076688f7ad041,NC > L > Near > Geographic > Postcode > 6019,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:01:42
86484,6b5729161b194f29f2ec234d18d813af,NC > L > Near > Geographic > Postcode > 6209,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 09:01:01
86483,51b75ffde0fe8b16d41fbf211acf41d7,NC > L > Near > Geographic > Postcode > 3709,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 08:59:41
86482,e9033745508056acb4a90b0d30e2d837,NC > L > Near > Geographic > Postcode > 3786,newscorp-postcode,AUS,Active,No,vineesh@near.com,2024-03-14 08:57:47
86471,c574c94eefe6aa98dec040c8f80bea63,NC > L > Near > Geographic > Postcode > 6061,newscorp-postcode,AUS,Active,No,manoj@near.co,2024-03-13 19:30:48
86470,bad9da46f40a91906707756db1d32a64,NC > L > Near > Geographic > Postcode > 3485,newscorp-postcode,AUS,Active,No,manoj@near.co,2024-03-13 19:30:20
